,tucaseid,tulineno,eeincome1,erbmi,erhhch,erincome,erspemch,ertpreat,ertseat,ethgt,etwgt,eudietsoda,eudrink,eueat,euexercise,euexfreq,eufastfd,eufastfdfrq,euffyday,eufdsit,eufinlwgt,eusnap,eugenhth,eugroshp,euhgt,euinclvl,euincome2,eumeat,eumilk,euprpmel,eusoda,eustores,eustreason,eutherm,euwgt,euwic,exincome1
6078,20140706141394,1,1.0,,3,1.0,5.0,90,0,0.0,,,2,2,2.0,,1.0,4.0,1.0,1.0,13400000.0,2.0,3.0,1,65.0,5,,1.0,2.0,1.0,,1.0,2.0,2.0,-2.0,,0.0
6079,20140706141398,1,1.0,19.299999,3,1.0,,120,0,0.0,0.0,,1,2,1.0,3.0,1.0,1.0,2.0,1.0,4699033.0,2.0,1.0,1,65.0,5,,1.0,2.0,1.0,2.0,1.0,3.0,2.0,116.0,2.0,0.0
6080,20140706141400,1,1.0,20.799999,3,1.0,5.0,75,0,0.0,0.0,2.0,1,2,2.0,,2.0,,,1.0,11200000.0,2.0,2.0,3,61.0,5,-2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,110.0,,73.0
6081,20140706141402,1,1.0,24.700001,3,1.0,5.0,45,10,0.0,0.0,1.0,1,1,1.0,3.0,1.0,2.0,1.0,1.0,6644047.0,2.0,2.0,3,58.0,5,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,118.0,,0.0
6082,20140706141404,1,2.0,24.5,3,2.0,2.0,30,5,0.0,0.0,,1,1,1.0,5.0,2.0,,,1.0,21700000.0,2.0,3.0,1,62.0,5,-2.0,2.0,2.0,1.0,2.0,1.0,1.0,,134.0,2.0,0.0
6083,20140706141413,1,1.0,44.799999,3,1.0,5.0,120,3,0.0,0.0,1.0,1,1,2.0,,1.0,1.0,2.0,1.0,12700000.0,2.0,3.0,3,68.0,5,,1.0,2.0,3.0,1.0,1.0,2.0,2.0,295.0,,0.0
6084,20140706141414,1,1.0,30.700001,3,1.0,5.0,65,45,0.0,0.0,,2,1,1.0,3.0,2.0,,,1.0,4191431.0,2.0,3.0,1,66.0,5,,1.0,2.0,1.0,,1.0,2.0,1.0,190.0,,0.0
6085,20140706141417,1,2.0,24.200001,3,3.0,,90,0,0.0,0.0,1.0,1,2,1.0,7.0,1.0,3.0,1.0,1.0,7874723.0,2.0,3.0,1,66.0,5,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,150.0,,0.0
6086,20140706141418,1,1.0,30.9,3,1.0,,110,2,0.0,0.0,,1,1,1.0,5.0,2.0,,,1.0,10300000.0,2.0,2.0,1,64.0,5,,2.0,2.0,1.0,2.0,1.0,1.0,,180.0,2.0,0.0
6087,20140706141420,1,2.0,23.4,3,5.0,,85,0,0.0,0.0,,2,2,2.0,,2.0,,,1.0,3786782.0,2.0,4.0,1,66.0,5,2.0,2.0,2.0,1.0,,1.0,4.0,,145.0,,0.0
6088,20140706141421,1,1.0,30.9,3,1.0,5.0,40,0,0.0,0.0,,1,2,2.0,,2.0,,,1.0,17700000.0,2.0,4.0,1,64.0,5,,1.0,2.0,1.0,2.0,1.0,3.0,2.0,180.0,,0.0
6089,20140706141422,1,1.0,18.700001,3,1.0,,35,15,0.0,0.0,2.0,1,1,2.0,,2.0,,,1.0,4388353.0,2.0,2.0,1,68.0,5,,1.0,2.0,1.0,1.0,1.0,4.0,2.0,123.0,2.0,0.0
6090,20140706141423,1,2.0,38.0,3,5.0,5.0,90,0,0.0,0.0,,1,2,1.0,5.0,1.0,1.0,2.0,2.0,4381594.0,2.0,2.0,1,72.0,5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,280.0,2.0,0.0
6091,20140706141427,1,2.0,29.1,2,5.0,,35,0,2.0,0.0,,2,2,1.0,7.0,2.0,,,1.0,11200000.0,1.0,4.0,1,56.0,5,2.0,2.0,2.0,1.0,,2.0,1.0,,130.0,2.0,0.0
6092,20140706141429,1,1.0,33.5,3,1.0,3.0,150,5,0.0,0.0,,1,1,1.0,3.0,1.0,1.0,1.0,1.0,3095420.0,2.0,3.0,2,63.0,5,,,,2.0,2.0,,,,189.0,2.0,0.0
6093,20140706141433,1,1.0,26.5,3,1.0,5.0,75,0,0.0,0.0,,2,2,2.0,,2.0,,,1.0,18000000.0,2.0,2.0,2,71.0,5,,,,2.0,,,,,190.0,,0.0
6094,20140706141434,1,1.0,36.900002,3,1.0,,50,0,0.0,0.0,,1,2,1.0,4.0,2.0,,,1.0,10100000.0,2.0,2.0,1,73.0,5,,1.0,2.0,1.0,2.0,1.0,3.0,2.0,280.0,,0.0
6095,20140706141436,1,1.0,21.0,3,1.0,5.0,120,0,0.0,0.0,,1,2,1.0,5.0,1.0,3.0,1.0,1.0,2212595.0,2.0,1.0,1,66.0,5,,1.0,2.0,1.0,2.0,1.0,4.0,2.0,130.0,2.0,0.0
6096,20140706141443,1,2.0,33.700001,3,5.0,,20,0,0.0,0.0,,2,2,2.0,,2.0,,,1.0,5373855.0,2.0,2.0,1,69.0,5,2.0,1.0,2.0,1.0,,2.0,4.0,2.0,228.0,,0.0
6097,20140706141446,1,2.0,26.6,3,5.0,2.0,45,0,0.0,0.0,,1,2,1.0,5.0,1.0,4.0,1.0,1.0,12200000.0,2.0,2.0,2,69.0,5,2.0,,,2.0,2.0,,,,180.0,1.0,0.0
6098,20140706141449,1,1.0,44.099998,3,1.0,5.0,65,5,0.0,0.0,1.0,1,1,2.0,,1.0,5.0,1.0,1.0,17800000.0,2.0,4.0,1,72.0,5,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,325.0,2.0,0.0
6099,20140706141463,1,2.0,32.0,3,3.0,5.0,30,0,0.0,0.0,,2,2,2.0,,2.0,,,1.0,2453942.0,2.0,4.0,1,62.0,5,1.0,1.0,2.0,1.0,,2.0,1.0,2.0,175.0,,0.0
6100,20140706141467,1,1.0,25.799999,3,1.0,5.0,30,0,0.0,0.0,2.0,1,2,2.0,,2.0,,,1.0,8460638.0,2.0,2.0,2,72.0,5,,,,2.0,1.0,,,,190.0,,0.0
6101,20140706141471,1,2.0,32.900002,3,3.0,,70,10,0.0,0.0,,1,1,2.0,,1.0,7.0,2.0,1.0,3402304.0,1.0,2.0,2,63.0,5,1.0,,,2.0,2.0,,,,186.0,1.0,0.0
6102,20140706141472,1,1.0,28.5,3,1.0,5.0,65,10,0.0,0.0,1.0,1,1,1.0,3.0,1.0,2.0,2.0,1.0,7737446.0,2.0,3.0,2,72.0,5,,,,2.0,1.0,,,,210.0,2.0,0.0
6103,20140706141478,1,1.0,25.799999,3,1.0,,75,30,0.0,0.0,,2,1,1.0,7.0,1.0,3.0,1.0,1.0,11300000.0,2.0,2.0,1,67.0,5,,1.0,2.0,1.0,,1.0,2.0,2.0,165.0,2.0,0.0
6104,20140706141480,1,1.0,27.299999,3,1.0,5.0,30,11,0.0,0.0,,2,1,1.0,2.0,1.0,1.0,2.0,1.0,15600000.0,2.0,2.0,2,69.0,5,,,,2.0,,,,,185.0,2.0,0.0
6105,20140706141481,1,1.0,21.6,3,1.0,5.0,0,30,0.0,0.0,2.0,1,1,2.0,,1.0,3.0,1.0,1.0,5847337.0,2.0,3.0,1,67.0,5,,1.0,2.0,1.0,1.0,1.0,3.0,2.0,138.0,2.0,0.0
6106,20140706141482,1,1.0,21.4,3,1.0,5.0,90,2,0.0,0.0,,2,1,1.0,6.0,2.0,,,1.0,11500000.0,2.0,1.0,2,69.0,5,,,,2.0,,,,,145.0,2.0,0.0
6107,20140706141492,1,2.0,31.5,3,5.0,,0,0,0.0,0.0,,2,2,2.0,,2.0,,,1.0,18100000.0,2.0,2.0,2,75.0,5,2.0,,,2.0,,,,,252.0,,0.0
6108,20140706141498,1,1.0,27.5,3,1.0,5.0,90,0,0.0,0.0,,1,2,1.0,2.0,1.0,10.0,2.0,1.0,8434347.0,2.0,2.0,3,65.0,5,,,,2.0,2.0,5.0,2.0,,165.0,2.0,0.0
6109,20140706141500,1,2.0,26.6,3,3.0,5.0,20,15,0.0,0.0,2.0,1,1,1.0,3.0,2.0,,,1.0,3661720.0,2.0,1.0,1,63.0,5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,150.0,,0.0
6110,20140706141501,1,2.0,31.200001,3,5.0,,80,0,0.0,0.0,,2,2,1.0,7.0,2.0,,,2.0,2422694.0,2.0,1.0,1,61.0,5,2.0,1.0,2.0,1.0,,1.0,2.0,2.0,165.0,,0.0
6111,20140706141502,1,2.0,35.200001,3,5.0,5.0,180,0,0.0,0.0,,1,2,1.0,3.0,2.0,,,1.0,8284386.0,2.0,3.0,2,60.0,5,2.0,,,2.0,2.0,,,,180.0,2.0,0.0
6112,20140706141503,1,2.0,29.799999,3,5.0,,60,10,0.0,0.0,,1,1,1.0,2.0,2.0,,,1.0,2875279.0,2.0,4.0,1,65.0,5,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,179.0,,0.0
6113,20140706141506,1,1.0,37.099998,3,1.0,,77,15,0.0,0.0,1.0,1,1,2.0,,1.0,2.0,1.0,1.0,7513687.0,2.0,4.0,1,66.0,5,,1.0,2.0,1.0,1.0,1.0,6.0,2.0,230.0,,0.0
6114,20140706141512,1,1.0,22.299999,3,1.0,,60,0,0.0,0.0,1.0,1,2,1.0,3.0,1.0,1.0,2.0,1.0,2520382.0,2.0,3.0,1,66.0,5,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,138.0,,0.0
6115,20140706141515,1,2.0,25.799999,3,3.0,5.0,30,0,0.0,0.0,,1,2,1.0,1.0,2.0,,,1.0,2638222.0,2.0,2.0,2,71.0,5,1.0,1.0,2.0,1.0,2.0,,,2.0,185.0,2.0,0.0
6116,20140706141522,1,1.0,32.099998,3,1.0,5.0,105,15,0.0,0.0,,1,1,2.0,,1.0,2.0,1.0,1.0,8512849.0,2.0,3.0,2,71.0,5,,,,2.0,2.0,,,,230.0,,0.0
6117,20140706141524,1,-3.0,31.9,3,,,150,5,0.0,0.0,,1,1,1.0,4.0,1.0,3.0,2.0,1.0,4161908.0,2.0,4.0,1,72.0,5,-3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,235.0,,3.0
6118,20140706141527,1,3.0,35.299999,1,2.0,5.0,130,5,0.0,0.0,,1,1,1.0,2.0,1.0,3.0,2.0,1.0,10900000.0,2.0,3.0,1,59.0,5,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,175.0,2.0,0.0
6119,20140706141528,1,1.0,25.700001,3,1.0,,33,0,0.0,0.0,,1,2,1.0,1.0,1.0,1.0,1.0,1.0,4354981.0,2.0,2.0,1,63.0,5,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,145.0,,0.0
6120,20140706141532,1,1.0,25.799999,3,1.0,5.0,80,0,0.0,0.0,,2,2,1.0,2.0,1.0,2.0,2.0,1.0,11500000.0,2.0,1.0,2,66.0,5,,,,2.0,,,,,160.0,,0.0
6121,20140706141544,1,2.0,30.4,3,5.0,,150,0,0.0,0.0,,2,2,1.0,3.0,2.0,,,1.0,1649183.0,2.0,3.0,1,68.0,5,2.0,1.0,2.0,1.0,,1.0,5.0,2.0,200.0,,0.0
6122,20140706141549,1,1.0,28.1,3,1.0,,55,375,0.0,0.0,,1,1,1.0,5.0,1.0,1.0,1.0,1.0,5146648.0,2.0,1.0,1,69.0,5,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,190.0,,0.0
6123,20140706141552,1,3.0,28.200001,3,2.0,,0,25,0.0,0.0,,1,1,1.0,7.0,1.0,1.0,1.0,1.0,2018081.0,2.0,1.0,1,66.0,5,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,175.0,,0.0
6124,20140706141554,1,1.0,38.099998,3,1.0,5.0,35,0,0.0,0.0,,1,2,1.0,2.0,1.0,1.0,2.0,1.0,6239413.0,2.0,3.0,1,63.0,5,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,215.0,,0.0
6125,20140706141556,1,1.0,26.4,3,1.0,,150,0,0.0,0.0,,1,2,1.0,7.0,1.0,2.0,2.0,1.0,3172235.0,2.0,1.0,1,64.0,5,,1.0,2.0,1.0,2.0,1.0,3.0,2.0,154.0,,0.0
6126,20140706141557,1,1.0,28.1,3,1.0,5.0,60,10,0.0,0.0,,1,1,1.0,7.0,1.0,1.0,2.0,1.0,3172025.0,2.0,2.0,2,70.0,5,,,,2.0,2.0,,,,196.0,2.0,0.0
6127,20140706141559,1,1.0,25.799999,3,1.0,,255,0,0.0,0.0,,2,2,1.0,7.0,2.0,,,1.0,6627431.0,2.0,1.0,1,68.0,5,,1.0,2.0,1.0,,1.0,2.0,2.0,170.0,,0.0
6128,20140706141566,1,1.0,23.700001,2,1.0,5.0,80,0,0.0,0.0,2.0,1,2,2.0,,1.0,1.0,2.0,1.0,3299996.0,2.0,3.0,1,66.0,5,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,147.0,,0.0
6129,20140706141573,1,1.0,28.200001,3,1.0,3.0,140,0,0.0,0.0,,2,2,1.0,2.0,1.0,1.0,2.0,1.0,4813907.0,2.0,1.0,2,74.0,5,,,,2.0,,,,,220.0,2.0,0.0
6130,20140706141579,1,1.0,27.799999,3,1.0,,205,0,0.0,0.0,,1,2,1.0,7.0,1.0,3.0,2.0,1.0,2790420.0,2.0,2.0,1,66.0,5,,2.0,2.0,1.0,2.0,1.0,3.0,,172.0,,0.0
6131,20140706141580,1,2.0,21.6,2,5.0,,30,15,0.0,0.0,,1,1,1.0,3.0,2.0,,,2.0,5048819.0,2.0,4.0,1,74.0,5,2.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,168.0,,0.0
6132,20140706141582,1,1.0,26.5,3,1.0,,30,15,0.0,0.0,,1,1,1.0,3.0,1.0,4.0,1.0,1.0,4318046.0,2.0,2.0,1,71.0,5,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,190.0,,0.0
6133,20140706141583,1,1.0,20.200001,3,1.0,5.0,30,10,0.0,0.0,,1,1,1.0,6.0,1.0,1.0,2.0,1.0,5637963.0,2.0,1.0,3,66.0,5,,1.0,2.0,3.0,2.0,3.0,1.0,2.0,125.0,2.0,0.0
6134,20140706141584,1,1.0,31.5,3,1.0,5.0,20,0,0.0,0.0,,1,2,1.0,4.0,1.0,2.0,1.0,1.0,20200000.0,2.0,2.0,2,68.0,5,,,,2.0,2.0,,,,207.0,2.0,0.0
6135,20140706141586,1,1.0,32.099998,3,1.0,,22,8,0.0,0.0,,1,1,1.0,3.0,1.0,14.0,1.0,1.0,7328877.0,2.0,3.0,1,67.0,5,,2.0,2.0,1.0,2.0,1.0,2.0,,205.0,,0.0
6136,20140706141589,1,1.0,22.6,3,1.0,5.0,0,15,0.0,0.0,,1,1,1.0,2.0,2.0,,,1.0,2466127.0,2.0,2.0,2,66.0,5,,1.0,2.0,1.0,2.0,,,2.0,140.0,,0.0
6137,20140706141593,1,1.0,25.1,3,1.0,,100,5,0.0,0.0,,1,1,2.0,,1.0,2.0,2.0,1.0,2034855.0,2.0,2.0,1,67.0,5,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,160.0,,0.0
6138,20140706141594,1,1.0,25.1,3,1.0,,60,0,0.0,0.0,,2,2,1.0,2.0,2.0,,,1.0,5646601.0,2.0,1.0,1,61.0,5,-2.0,1.0,2.0,1.0,,1.0,-2.0,2.0,133.0,,71.0
6139,20140706141595,1,1.0,21.9,3,1.0,5.0,145,0,0.0,0.0,1.0,1,2,1.0,4.0,1.0,4.0,1.0,1.0,5992172.0,2.0,1.0,1,67.0,5,-3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,140.0,2.0,84.0
6140,20140706141597,1,1.0,20.0,3,1.0,,0,-2,0.0,0.0,,1,-2,1.0,7.0,1.0,3.0,2.0,1.0,2080779.0,2.0,4.0,1,67.0,5,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,128.0,,0.0
6141,20140706141605,1,1.0,30.1,3,1.0,,40,0,0.0,0.0,,2,2,1.0,3.0,1.0,1.0,2.0,1.0,2846918.0,2.0,1.0,1,70.0,5,,1.0,2.0,1.0,,1.0,2.0,2.0,210.0,,0.0
6142,20140706141607,1,1.0,24.0,3,1.0,,42,10,0.0,0.0,,1,1,1.0,6.0,2.0,,,1.0,6539448.0,2.0,3.0,1,62.0,5,,2.0,2.0,1.0,2.0,1.0,2.0,,131.0,,0.0
6143,20140706141610,1,-3.0,37.099998,3,4.0,,0,735,0.0,0.0,1.0,1,1,1.0,2.0,1.0,1.0,1.0,1.0,6804110.0,1.0,4.0,1,71.0,5,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,266.0,,3.0
6144,20140706141611,1,2.0,36.0,3,5.0,4.0,10,0,0.0,0.0,,1,2,2.0,,2.0,,,1.0,14400000.0,2.0,2.0,1,64.0,5,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,210.0,2.0,0.0
6145,20140706141615,1,1.0,30.799999,3,1.0,,45,15,0.0,0.0,,2,1,1.0,5.0,1.0,3.0,1.0,1.0,29700000.0,2.0,2.0,2,65.0,5,,1.0,2.0,1.0,,,,2.0,185.0,2.0,0.0
6146,20140706141619,1,1.0,25.299999,3,1.0,5.0,105,0,0.0,0.0,,1,2,1.0,14.0,1.0,1.0,2.0,1.0,15400000.0,2.0,4.0,3,70.0,5,,1.0,2.0,3.0,2.0,1.0,2.0,2.0,176.0,,0.0
6147,20140706141623,1,1.0,28.9,3,1.0,5.0,75,0,0.0,0.0,,1,2,1.0,3.0,1.0,2.0,2.0,1.0,4503900.0,2.0,3.0,2,74.0,5,,,,2.0,2.0,,,,225.0,2.0,0.0
6148,20140706141626,1,2.0,23.4,3,5.0,5.0,120,0,0.0,0.0,,2,2,1.0,3.0,2.0,,,1.0,13300000.0,2.0,2.0,2,63.0,5,2.0,,,2.0,,,,,132.0,2.0,0.0
6149,20140706141628,1,2.0,25.0,3,5.0,,20,0,0.0,0.0,,2,2,1.0,7.0,2.0,,,2.0,952725.7,1.0,2.0,1,60.0,5,2.0,1.0,2.0,1.0,,1.0,1.0,2.0,128.0,,0.0
6150,20140706141634,1,2.0,25.6,3,5.0,5.0,90,0,0.0,0.0,2.0,1,2,1.0,7.0,2.0,,,1.0,21500000.0,2.0,3.0,1,62.0,5,2.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,140.0,,0.0
6151,20140706141637,1,2.0,35.200001,3,5.0,,45,0,0.0,0.0,,2,2,1.0,3.0,2.0,,,1.0,2819320.0,2.0,3.0,1,60.0,5,3.0,1.0,2.0,1.0,,1.0,1.0,2.0,180.0,,0.0
6152,20140706141639,1,2.0,34.700001,3,3.0,5.0,10,5,0.0,0.0,2.0,1,1,2.0,,1.0,3.0,1.0,2.0,4954475.0,2.0,2.0,1,62.0,5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,190.0,2.0,0.0
6153,20140706141641,1,1.0,27.4,3,1.0,5.0,60,10,0.0,0.0,2.0,1,1,1.0,2.0,1.0,3.0,2.0,1.0,3907110.0,2.0,2.0,1,62.0,5,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,150.0,,0.0
6154,20140706141642,1,1.0,27.299999,3,1.0,5.0,60,10,0.0,0.0,,1,1,1.0,5.0,2.0,,,1.0,12200000.0,2.0,1.0,2,70.0,5,,,,2.0,2.0,,,,190.0,2.0,0.0
6155,20140706141650,1,1.0,33.299999,3,1.0,5.0,69,0,0.0,0.0,,2,2,2.0,,1.0,1.0,1.0,1.0,13200000.0,2.0,2.0,2,65.0,5,,,,2.0,,,,,200.0,,0.0
6156,20140706141652,1,1.0,23.4,3,1.0,5.0,50,20,0.0,0.0,,1,1,1.0,4.0,2.0,,,1.0,8383463.0,2.0,2.0,1,62.0,5,,1.0,2.0,1.0,2.0,2.0,4.0,2.0,128.0,2.0,0.0
6157,20140706141655,1,1.0,28.5,3,1.0,,105,0,0.0,0.0,,1,2,1.0,5.0,2.0,,,1.0,6802578.0,2.0,3.0,1,65.0,5,,1.0,2.0,1.0,2.0,1.0,4.0,1.0,171.0,,0.0
6158,20140706141661,1,1.0,20.1,3,1.0,5.0,90,0,0.0,0.0,2.0,1,2,2.0,,2.0,,,1.0,12100000.0,2.0,1.0,2,70.0,5,,,,2.0,1.0,,,,140.0,2.0,0.0
6159,20140706141662,1,1.0,21.0,3,1.0,5.0,5,130,0.0,0.0,,1,1,1.0,3.0,1.0,1.0,2.0,1.0,24400000.0,2.0,1.0,1,62.0,5,,2.0,2.0,1.0,2.0,2.0,6.0,,115.0,2.0,0.0
6160,20140706141663,1,1.0,21.4,3,1.0,,105,0,0.0,0.0,,2,2,2.0,,1.0,5.0,2.0,1.0,10700000.0,2.0,1.0,1,69.0,5,,1.0,2.0,1.0,,1.0,2.0,2.0,145.0,2.0,0.0
6161,20140706141673,1,2.0,33.400002,3,5.0,,60,0,0.0,0.0,2.0,1,2,1.0,3.0,1.0,2.0,2.0,1.0,15300000.0,2.0,1.0,1,68.0,5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,220.0,2.0,0.0
6162,20140706141678,1,1.0,27.799999,3,1.0,,90,10,0.0,0.0,,1,1,1.0,3.0,2.0,,,1.0,2468381.0,2.0,1.0,1,62.0,5,,1.0,1.0,1.0,2.0,1.0,3.0,2.0,152.0,2.0,0.0
6163,20140706141679,1,1.0,33.099998,3,1.0,,57,0,0.0,0.0,2.0,1,2,2.0,,1.0,3.0,2.0,1.0,1499157.0,2.0,2.0,1,66.0,5,,2.0,2.0,1.0,1.0,1.0,2.0,,205.0,,0.0
6164,20140706141685,1,1.0,,3,1.0,5.0,150,25,0.0,,,1,1,1.0,4.0,1.0,1.0,2.0,1.0,7366602.0,2.0,2.0,1,65.0,5,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,-3.0,2.0,0.0
6165,20140706141687,1,2.0,29.200001,3,5.0,5.0,10,-2,0.0,0.0,,2,-2,2.0,,2.0,,,2.0,4390314.0,2.0,4.0,2,64.0,5,2.0,,,2.0,,,,,170.0,2.0,0.0
6166,20140706141693,1,2.0,28.299999,3,5.0,,30,3,0.0,0.0,2.0,1,1,2.0,,2.0,,,1.0,3067386.0,2.0,4.0,1,65.0,5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,170.0,1.0,0.0
6167,20140706141694,1,2.0,26.1,3,5.0,5.0,85,0,0.0,0.0,,2,2,1.0,3.0,-2.0,,,1.0,3824576.0,2.0,4.0,2,59.0,5,3.0,2.0,2.0,3.0,,,,,129.0,,0.0
6168,20140706141698,1,1.0,37.799999,3,1.0,,60,0,0.0,0.0,1.0,1,2,2.0,,2.0,,,1.0,2608015.0,2.0,3.0,1,64.0,5,,1.0,2.0,1.0,1.0,1.0,4.0,2.0,220.0,,0.0
6169,20140706141700,1,1.0,27.299999,3,1.0,5.0,120,4,0.0,0.0,1.0,1,1,2.0,,1.0,10.0,1.0,1.0,3788336.0,2.0,2.0,1,70.0,5,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,190.0,2.0,0.0
6170,20140706141702,1,1.0,26.6,3,1.0,5.0,50,5,0.0,0.0,1.0,1,1,2.0,,1.0,3.0,1.0,1.0,13000000.0,2.0,1.0,1,67.0,5,,1.0,2.0,1.0,1.0,1.0,6.0,2.0,170.0,2.0,0.0
6171,20140706141709,1,1.0,24.1,3,1.0,,20,0,0.0,0.0,,2,2,1.0,4.0,1.0,3.0,1.0,1.0,11500000.0,2.0,3.0,2,62.0,5,,,,2.0,,,,,132.0,2.0,0.0
6172,20140706141711,1,1.0,42.0,3,1.0,,105,0,0.0,0.0,,1,2,2.0,,1.0,10.0,1.0,1.0,13200000.0,2.0,4.0,2,66.0,5,,1.0,2.0,1.0,2.0,,,2.0,260.0,,0.0
6173,20140706141714,1,1.0,31.6,3,1.0,5.0,75,0,0.0,0.0,,1,2,2.0,,1.0,4.0,1.0,1.0,14900000.0,2.0,2.0,1,70.0,5,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,220.0,,0.0
6174,20140706141715,1,1.0,21.0,3,1.0,5.0,40,308,0.0,0.0,,2,1,1.0,4.0,2.0,,,1.0,7320491.0,2.0,2.0,1,66.0,5,,1.0,2.0,1.0,,2.0,1.0,2.0,130.0,2.0,0.0
6175,20140706141722,1,1.0,47.299999,3,1.0,5.0,120,30,0.0,0.0,2.0,1,1,2.0,,1.0,4.0,2.0,1.0,2546781.0,2.0,2.0,1,70.0,5,,,,2.0,1.0,3.0,1.0,,330.0,2.0,0.0
6176,20140706141728,1,2.0,29.200001,3,5.0,,90,0,0.0,0.0,,1,2,1.0,7.0,2.0,,,1.0,2352349.0,2.0,2.0,1,64.0,5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,170.0,,0.0
6177,20140706141730,1,2.0,23.0,3,5.0,,20,730,0.0,0.0,2.0,1,1,1.0,7.0,2.0,,,1.0,1990773.0,1.0,3.0,1,70.0,5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,160.0,,0.0
6178,20140706141734,1,1.0,21.799999,3,1.0,,61,0,0.0,0.0,1.0,1,2,1.0,2.0,1.0,3.0,2.0,1.0,23500000.0,2.0,2.0,2,64.0,5,,,,2.0,1.0,,,,127.0,2.0,0.0
6179,20140706141740,1,1.0,56.700001,1,1.0,,50,10,0.0,0.0,,1,1,1.0,30.0,1.0,3.0,1.0,1.0,7276654.0,2.0,1.0,3,63.0,5,,,,2.0,2.0,1.0,2.0,,320.0,,0.0
6180,20140706141743,1,2.0,19.1,3,3.0,,10,335,0.0,2.0,2.0,1,1,2.0,,2.0,,,1.0,1424143.0,2.0,3.0,1,60.0,5,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,98.0,2.0,0.0
6181,20140706141752,1,2.0,21.9,3,5.0,,20,20,0.0,0.0,,2,1,2.0,,2.0,,,1.0,5181766.0,2.0,3.0,1,62.0,5,2.0,2.0,2.0,1.0,,2.0,4.0,,120.0,2.0,0.0
6182,20140706141760,1,1.0,19.5,3,1.0,,75,0,0.0,0.0,,2,2,1.0,6.0,2.0,,,1.0,11100000.0,2.0,1.0,2,60.0,5,,,,2.0,,,,,100.0,2.0,0.0
6183,20140706141764,1,1.0,33.0,3,1.0,5.0,90,0,0.0,0.0,,2,2,1.0,4.0,1.0,5.0,1.0,1.0,18100000.0,2.0,2.0,1,70.0,5,,,,2.0,,1.0,4.0,,230.0,2.0,0.0
6184,20140706141766,1,1.0,19.1,3,1.0,5.0,140,0,0.0,0.0,,2,2,2.0,,1.0,4.0,2.0,1.0,10500000.0,2.0,3.0,1,61.0,5,,1.0,2.0,3.0,,1.0,4.0,2.0,101.0,2.0,0.0
6185,20140706141768,1,2.0,25.799999,3,5.0,5.0,90,5,0.0,0.0,,1,1,2.0,,1.0,3.0,2.0,1.0,5656214.0,2.0,2.0,2,68.0,5,3.0,,,2.0,2.0,,,,170.0,,0.0
6186,20140706141779,1,1.0,29.200001,3,1.0,5.0,40,0,0.0,0.0,,1,2,1.0,3.0,1.0,1.0,2.0,1.0,16000000.0,2.0,2.0,1,69.0,5,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,198.0,,0.0
6187,20140706141783,1,1.0,27.299999,3,1.0,5.0,55,5,0.0,0.0,2.0,1,1,1.0,3.0,1.0,2.0,2.0,1.0,9520829.0,2.0,1.0,2,70.0,5,,,,2.0,1.0,,,,190.0,2.0,0.0
6188,20140706141785,1,2.0,36.900002,3,5.0,,30,0,0.0,0.0,2.0,1,2,2.0,,1.0,2.0,1.0,2.0,1665711.0,1.0,4.0,1,64.0,5,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,215.0,2.0,0.0
