Unnamed: 0,erbmi,ertpreat,eudrink,eueat,euexercise,eufastfd,eufdsit,euprpmel,eusoda,eugenhth,codified_bmi,codified_health
8928,25.799999,50,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
8933,25.799999,30,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3,2
8937,30.4,75,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3,1
8938,37.900002,25,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3,1
8943,26.799999,60,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3,1
8944,18.200001,30,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1,1
8946,28.799999,60,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3,2
8947,24.4,120,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2,1
8948,20.6,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
8949,25.0,170,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3,1
8950,30.6,35,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
8955,26.299999,35,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,3,2
8956,29.6,15,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3,1
8957,21.700001,30,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
8958,25.0,120,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
8959,23.200001,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
8960,22.700001,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
8962,29.4,60,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3,1
8963,23.5,150,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2,1
8965,23.0,40,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
8967,25.700001,180,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3,1
8968,23.5,70,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
8969,26.6,0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
8971,23.200001,195,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2,1
8974,22.0,30,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2,1
8975,25.799999,10,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,3,2
8976,27.299999,30,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3,1
8977,43.299999,60,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3,1
8980,30.6,70,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3,1
8981,40.299999,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
8982,18.799999,20,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2,1
8983,17.700001,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
8984,27.0,90,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3,1
8985,28.9,0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3,2
8986,19.4,20,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2,1
8987,25.200001,45,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
8988,36.900002,55,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3,1
8989,22.799999,28,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2,1
8990,25.700001,75,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3,1
8991,26.1,16,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
8995,27.9,0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
8997,39.900002,90,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,3,2
8998,19.299999,90,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,1
9000,23.0,165,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
9001,33.0,150,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
9003,29.5,60,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
9005,25.700001,92,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
9006,29.299999,30,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
9007,31.1,60,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3,2
9008,23.1,220,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
9009,20.700001,105,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2,2
9011,27.5,65,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3,1
9012,19.4,60,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2,1
9016,28.9,90,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
9017,30.4,30,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
9019,26.6,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
9020,23.4,115,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
9021,23.0,150,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2,1
9022,30.700001,110,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3,1
9026,19.200001,280,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
9027,32.299999,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3,2
9028,25.1,45,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3,1
9029,22.4,60,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2,1
9030,21.9,60,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
9031,22.700001,50,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2,1
9032,25.1,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
9034,33.099998,0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,3,2
9035,24.4,30,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
9037,25.799999,75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1
9038,28.5,130,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3,1
9039,22.0,125,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,1
9041,22.1,135,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
9042,23.6,130,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
9044,26.6,40,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3,1
9045,23.299999,90,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2,1
9047,21.9,110,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
9048,22.200001,90,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2,1
9049,23.0,0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2,1
9050,22.1,50,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2,1
9051,29.200001,90,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
9052,29.1,35,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3,2
9055,30.6,70,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3,2
9056,30.799999,38,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3,1
9057,26.9,110,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3,1
9058,28.200001,270,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
9059,21.1,45,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
9062,33.799999,129,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
9064,21.799999,65,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2,1
9065,21.5,60,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2,1
9066,28.200001,120,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
9067,22.5,120,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2,1
9068,33.599998,40,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
9069,25.799999,70,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
9070,32.599998,65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
9071,32.599998,45,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3,1
9072,27.299999,40,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3,1
9075,22.6,105,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2,1
9077,47.299999,30,1.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,3,2
9078,28.200001,130,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3,1
9079,23.9,60,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2,1
9080,25.799999,65,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3,1
9081,31.6,165,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3,2
9082,23.6,60,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2,1
9083,33.200001,165,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,3,2
9084,24.4,65,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
9085,17.0,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1,1
9087,23.200001,45,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2,1
9089,39.900002,30,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3,1
9091,31.299999,80,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3,1
9093,25.0,115,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3,1
9094,20.6,70,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2,1
9095,25.4,45,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3,2
9096,42.900002,75,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,3,2
9097,26.5,135,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
9098,30.200001,15,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
9103,20.1,40,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2,1
9104,25.0,30,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3,1
9107,26.6,75,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3,1
9110,23.700001,45,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2,1
9111,25.0,30,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
9112,28.700001,30,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
9113,50.599998,75,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3,1
9116,50.099998,90,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,3,2
9117,25.5,75,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3,1
9119,23.9,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1
9120,31.299999,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
9122,23.6,60,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2,1
9123,27.4,60,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3,1
9124,40.0,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3,2
9127,38.700001,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3,2
9128,27.1,90,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3,1
9130,23.299999,10,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
9131,25.0,0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3,1
9134,24.5,105,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
9135,19.0,20,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2,1
9136,25.700001,170,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
9138,23.6,30,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2,1
9140,33.200001,65,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3,1
9141,39.0,60,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
9142,24.700001,80,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2,1
9143,34.5,35,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3,2
9144,19.799999,35,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2,1
9146,31.0,105,1.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,3,2
9147,39.200001,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
9148,23.299999,80,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2,1
9149,24.1,50,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
9150,31.6,60,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,3,1
9151,28.200001,90,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3,1
9152,18.9,45,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
9153,20.1,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2,1
9154,44.5,67,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3,1
9156,38.700001,60,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3,2
9158,24.299999,100,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2,1
9161,23.0,105,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2,1
9162,31.4,30,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
9163,25.799999,15,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,3,2
9165,25.799999,90,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,3,2
9166,25.200001,70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
9168,35.900002,75,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
9169,27.4,30,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
9170,24.799999,45,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2,1
9172,23.200001,50,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2,1
9176,28.1,30,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3,1
9177,28.700001,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3,2
9178,25.799999,70,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
9180,25.1,60,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3,1
9181,35.200001,90,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,3,2
9183,35.599998,45,1.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,3,2
9186,22.799999,110,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
9187,33.700001,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
9191,20.799999,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
9192,22.6,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2,1
9195,27.9,20,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
9196,25.700001,70,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
9203,22.299999,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
9205,26.5,95,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3,1
9206,23.700001,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
9209,38.299999,50,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3,1
9210,30.0,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
9212,26.1,85,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
9215,27.4,45,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3,1
9217,33.400002,20,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3,1
9219,23.799999,30,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
9220,26.5,45,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3,1
9221,32.900002,70,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
9222,20.5,30,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2,1
9223,28.1,35,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3,1
9224,25.299999,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1
9226,23.5,50,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2,1
9227,46.5,160,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3,1
9228,34.0,75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
9229,20.799999,50,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2,1
9230,27.299999,70,1.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,3,2
9231,33.799999,94,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
9235,27.5,75,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
9238,32.400002,30,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
9240,38.400002,20,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3,1
9241,45.200001,60,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3,2
9242,29.9,140,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3,1
9243,21.0,30,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2,1
9247,27.299999,105,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
9249,28.299999,155,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
9251,29.299999,308,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
9252,31.9,10,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3,1
9253,29.799999,120,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3,1
9254,26.6,90,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3,1
9255,29.200001,85,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
9256,28.299999,80,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
9257,21.9,60,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
9258,25.799999,60,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3,1
9259,36.200001,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3,2
9261,24.9,55,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1
9262,23.700001,30,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
9263,52.099998,30,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3,2
9264,19.5,55,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2,1
9268,30.5,65,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3,2
9269,41.299999,0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,5.0,3,2
9270,20.200001,30,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
9272,46.099998,40,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3,1
9273,26.4,90,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3,1
9274,19.700001,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
9275,25.799999,65,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3,1
9276,31.4,105,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3,2
9277,26.6,100,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
9278,23.5,60,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2,1
9279,27.9,70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
9280,30.0,20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3,2
9281,24.200001,90,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
9283,23.799999,45,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
9285,30.0,50,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
9287,19.799999,15,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2,1
9288,23.9,75,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,2,2
9292,23.6,30,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2,1
9293,29.799999,195,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3,1
9294,26.6,40,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
9295,27.9,55,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3,2
9296,27.9,65,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
9297,47.799999,20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
9298,36.0,60,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,3,2
9300,30.9,45,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3,1
9304,20.700001,5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2,1
9305,26.5,120,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3,1
9309,25.1,35,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
9310,28.700001,118,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,3,2
9311,24.700001,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2,2
9312,26.700001,20,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
9315,25.1,60,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,3,2
9317,27.299999,90,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3,1
9318,22.1,2,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2,1
9321,25.700001,45,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
9324,27.1,40,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1
9325,31.1,100,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
9326,26.6,40,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3,1
9327,29.200001,105,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3,1
9329,39.299999,60,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,3,2
9331,24.299999,35,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2,1
9335,32.799999,40,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,3,2
9336,22.700001,70,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2,1
9337,28.6,95,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
9338,27.4,40,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
9339,24.200001,60,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2,1
9340,22.9,85,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2,1
9341,28.1,105,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3,1
9344,28.200001,90,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3,1
9346,34.200001,45,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3,1
9349,33.400002,60,1.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,3,2
9351,36.299999,65,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,3,2
9352,54.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
9353,36.299999,80,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3,1
9356,27.299999,120,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3,2
9358,25.799999,18,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
9359,24.4,30,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2,1
9360,30.0,30,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
9363,30.4,180,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3,2
9364,31.9,60,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3,1
9365,19.700001,150,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2,1
9367,28.700001,20,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
9369,25.1,50,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3,1
9370,51.200001,25,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3,1
9371,23.0,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
9372,30.700001,65,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3,1
9377,33.700001,65,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3,1
9380,46.099998,30,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3,1
9381,27.700001,30,1.0,2.0,2.0,2.0,1.0,3.0,2.0,5.0,3,2
9382,19.799999,60,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
9383,27.4,30,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3,1
9384,31.200001,30,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3,1
9385,25.799999,60,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3,1
9386,41.599998,15,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3,1
9387,24.4,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
9388,21.5,90,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
9390,49.400002,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3,2
9392,22.299999,160,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2,1
9393,27.0,20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
9394,26.6,46,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3,1
9395,24.299999,75,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2,1
9396,25.799999,70,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3,1
9399,19.6,135,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
9400,27.299999,75,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3,1
9401,25.1,75,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3,1
9403,25.1,80,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
9404,34.599998,61,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,3,2
9406,29.799999,60,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
9408,30.9,150,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
9409,28.299999,102,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
